55.944425,-3.188396,WNW,55.944540,-3.188673,22.940371,335.623671
55.944540,-3.188673,ESE,55.944425,-3.188396,22.940371,334.373671
55.944425,-3.188396,ESE,55.944310,-3.188119,52.989273,409.209133
55.944310,-3.188119,ENE,55.944425,-3.187842,66.847675,447.825705
55.944425,-3.187842,SE,55.944213,-3.187630,66.847675,446.575705
55.944213,-3.187630,E,55.944213,-3.187330,66.847675,445.325705
55.944213,-3.187330,E,55.944213,-3.187030,97.146572,544.759806
55.944213,-3.187030,SSE,55.943936,-3.186915,104.829075,616.696018
55.943936,-3.186915,ESE,55.943821,-3.186638,104.829075,615.446018
55.943821,-3.186638,E,55.943821,-3.186338,212.614672,637.618400
55.943821,-3.186338,SSE,55.943544,-3.186223,212.614672,636.368400
55.943544,-3.186223,SE,55.943332,-3.186011,288.119565,717.124271
55.943332,-3.186011,ESE,55.943217,-3.185733,401.175511,732.340617
55.943217,-3.185733,NE,55.943429,-3.185521,457.100638,803.121468
55.943429,-3.185521,N,55.943729,-3.185521,457.100638,801.871468
55.943729,-3.185521,N,55.944029,-3.185521,554.467850,876.908678
55.944029,-3.185521,NNE,55.944306,-3.185407,642.064655,945.247952
55.944306,-3.185407,SE,55.944094,-3.185194,703.940528,1018.712359
55.944094,-3.185194,WNW,55.944209,-3.185472,703.940528,1017.462359
55.944209,-3.185472,NW,55.944421,-3.185684,703.940528,1016.212359
55.944421,-3.185684,WNW,55.944536,-3.185961,720.239832,1019.631425
55.944536,-3.185961,WNW,55.944651,-3.186238,720.239832,1018.381425
55.944651,-3.186238,W,55.944651,-3.186538,747.565485,1103.549398
55.944651,-3.186538,WNW,55.944765,-3.186815,747.565485,1102.299398
55.944765,-3.186815,WNW,55.944880,-3.187092,799.013785,1172.680389
55.944880,-3.187092,N,55.945180,-3.187092,799.013785,1171.430389
55.945180,-3.187092,N,55.945480,-3.187092,806.741978,1266.261737
55.945480,-3.187092,NNE,55.945757,-3.186978,806.741978,1265.011737
55.945757,-3.186978,NE,55.945969,-3.186765,806.741978,1263.761737
55.945969,-3.186765,NE,55.946182,-3.186553,835.218273,1325.899681
55.946182,-3.186553,E,55.946182,-3.186253,835.218273,1324.649681
55.946182,-3.186253,E,55.946182,-3.185953,930.504399,1445.986151
55.946182,-3.185953,E,55.946182,-3.185653,930.504399,1444.736151
55.946182,-3.185653,ESE,55.946067,-3.185376,1040.493519,1469.599937
55.946067,-3.185376,E,55.946067,-3.185076,1088.595439,1574.141824
55.946067,-3.185076,SSW,55.945790,-3.185191,1088.595439,1572.891824
55.945790,-3.185191,SSW,55.945512,-3.185306,1088.595439,1571.641824
55.945512,-3.185306,SSW,55.945235,-3.185421,1088.595439,1570.391824
55.945235,-3.185421,SW,55.945023,-3.185633,1088.595439,1569.141824
55.945023,-3.185633,SSW,55.944746,-3.185747,1088.595439,1567.891824
55.944746,-3.185747,SW,55.944534,-3.185960,1088.595439,1566.641824
55.944534,-3.185960,SSW,55.944257,-3.186074,1088.595439,1565.391824
55.944257,-3.186074,SW,55.944045,-3.186287,1088.595439,1564.141824
55.944045,-3.186287,SSW,55.943767,-3.186401,1088.595439,1562.891824
55.943767,-3.186401,SW,55.943555,-3.186613,1088.595439,1561.641824
55.943555,-3.186613,SSW,55.943278,-3.186728,1088.595439,1560.391824
55.943278,-3.186728,SW,55.943066,-3.186940,1186.981276,1619.916577
55.943066,-3.186940,W,55.943066,-3.187240,1186.981276,1618.666577
55.943066,-3.187240,W,55.943066,-3.187540,1203.230219,1699.592185
55.943066,-3.187540,SW,55.942854,-3.187753,1203.230219,1698.342185
55.942854,-3.187753,SW,55.942642,-3.187965,1209.660692,1788.744685
55.942642,-3.187965,W,55.942642,-3.188265,1209.660692,1787.494685
55.942642,-3.188265,W,55.942642,-3.188565,1209.660692,1786.244685
55.942642,-3.188565,W,55.942642,-3.188865,1213.689880,1839.452047
55.942642,-3.188865,NNE,55.942919,-3.188750,1213.689880,1838.202047
55.942919,-3.188750,NW,55.943131,-3.188962,1213.689880,1836.952047
55.943131,-3.188962,NW,55.943343,-3.189174,1213.689880,1835.702047
55.943343,-3.189174,NW,55.943555,-3.189386,1213.689880,1834.452047
55.943555,-3.189386,W,55.943555,-3.189686,1213.689880,1833.202047
55.943555,-3.189686,WNW,55.943670,-3.189963,1213.689880,1831.952047
55.943670,-3.189963,W,55.943670,-3.190263,1213.689880,1830.702047
55.943670,-3.190263,NNW,55.943947,-3.190378,1213.689880,1829.452047
55.943947,-3.190378,ENE,55.944062,-3.190101,1307.347084,1912.190437
55.944062,-3.190101,W,55.944062,-3.190401,1307.347084,1910.940437
55.944062,-3.190401,W,55.944062,-3.190701,1353.056191,1934.304722
55.944062,-3.190701,SSW,55.943785,-3.190816,1353.056191,1933.054722
55.943785,-3.190816,SSW,55.943508,-3.190931,1353.056191,1931.804722
55.943508,-3.190931,S,55.943208,-3.190931,1424.707698,1991.296666
55.943208,-3.190931,SE,55.942996,-3.190719,1534.391980,2002.905349
55.942996,-3.190719,NW,55.943208,-3.190931,1534.391980,2001.655349
55.943208,-3.190931,NW,55.943420,-3.191143,1534.391980,2000.405349
55.943420,-3.191143,NW,55.943632,-3.191355,1573.114894,2001.018757
55.943632,-3.191355,SW,55.943420,-3.191567,1573.114894,1999.768757
55.943420,-3.191567,SW,55.943208,-3.191779,1573.114894,1998.518757
55.943208,-3.191779,SW,55.942996,-3.191991,1579.277443,2032.567003
55.942996,-3.191991,NE,55.943208,-3.191779,1579.277443,2031.317003
55.943208,-3.191779,NNE,55.943485,-3.191664,1579.277443,2030.067003
55.943485,-3.191664,N,55.943785,-3.191664,1579.277443,2028.817003
55.943785,-3.191664,NNE,55.944062,-3.191550,1579.277443,2027.567003
55.944062,-3.191550,N,55.944362,-3.191550,1579.277443,2026.317003
55.944362,-3.191550,N,55.944662,-3.191550,1579.277443,2025.067003
55.944662,-3.191550,N,55.944962,-3.191550,1579.277443,2023.817003
55.944962,-3.191550,N,55.945262,-3.191550,1582.475906,2064.459928
55.945262,-3.191550,NNE,55.945539,-3.191435,1582.475906,2063.209928
55.945539,-3.191435,NNE,55.945816,-3.191320,1674.029847,2085.741219
55.945816,-3.191320,E,55.945816,-3.191020,1674.029847,2084.491219
55.945816,-3.191020,ESE,55.945702,-3.190743,1674.029847,2083.241219
55.945702,-3.190743,E,55.945702,-3.190443,1769.377549,2100.400241
55.945702,-3.190443,NE,55.945914,-3.190231,1769.377549,2099.150241
55.945914,-3.190231,ENE,55.946028,-3.189954,1875.034897,2217.231234
55.946028,-3.189954,E,55.946028,-3.189654,1875.034897,2215.981234
55.946028,-3.189654,ENE,55.946143,-3.189376,1875.034897,2214.731234
55.946143,-3.189376,E,55.946143,-3.189076,1945.490875,2241.494834
55.946143,-3.189076,SW,55.945931,-3.189289,1945.490875,2240.244834
55.945931,-3.189289,SW,55.945719,-3.189501,1945.490875,2238.994834
55.945719,-3.189501,WSW,55.945604,-3.189778,1945.490875,2237.744834
55.945604,-3.189778,SW,55.945392,-3.189990,1954.880750,2274.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2273.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2271.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2270.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2269.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2268.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2266.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2265.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2264.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2263.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2261.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2260.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2259.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2258.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2256.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2255.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2254.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2253.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2251.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2250.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2249.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2248.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2246.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2245.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2244.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2243.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2241.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2240.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2239.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2238.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2236.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2235.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2234.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2233.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2231.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2230.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2229.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2228.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2226.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2225.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2224.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2223.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2221.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2220.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2219.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2218.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2216.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2215.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2214.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2213.154725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2211.904725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2210.654725
55.945115,-3.190105,NNE,55.945392,-3.189990,1954.880750,2209.404725
55.945392,-3.189990,SSW,55.945115,-3.190105,1954.880750,2208.154725
